EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,PerformanceRating,WorkLifeBalance,Attrition
EMP02685,26,Female,HR,Analyst,7711,No,9,0,3,4,No
EMP02686,37,Male,HR,Manager,11254,No,4,2,3,3,No
EMP02687,42,Male,Finance,Specialist,8786,No,7,3,3,3,No
EMP02688,22,Male,Marketing,Executive,6779,No,16,1,2,4,No
EMP02689,32,Male,HR,Specialist,5376,No,22,3,3,3,No
EMP02690,42,Male,IT,Specialist,7661,No,6,5,3,2,No
EMP02691,40,Male,Sales,Analyst,5066,Yes,25,5,4,4,No
EMP02692,32,Female,Sales,Executive,6462,No,15,5,2,4,No
EMP02693,33,Male,Finance,Analyst,4880,Yes,32,3,3,3,No
EMP02694,38,Male,IT,Executive,6506,No,23,2,3,3,No
EMP02695,46,Male,Marketing,Manager,17352,No,10,11,3,3,No
EMP02696,38,Female,Finance,Developer,12472,No,7,5,3,4,No
EMP02697,59,Male,IT,Senior Manager,18251,No,32,17,4,3,No
EMP02698,41,Male,Marketing,Specialist,6257,Yes,21,5,3,2,Yes
EMP02699,45,Male,IT,Developer,5797,Yes,6,5,4,3,No
EMP02700,28,Male,IT,Developer,7933,No,10,7,3,3,No
EMP02701,49,Female,HR,Manager,9873,No,8,10,3,3,No
EMP02702,25,Female,HR,Analyst,5687,Yes,39,1,3,3,No
EMP02703,28,Female,Finance,Analyst,6987,No,4,3,3,2,No
EMP02704,27,Female,Sales,Executive,4171,Yes,50,0,4,3,No
EMP02705,23,Female,Marketing,Executive,6901,No,17,0,4,3,No
EMP02706,39,Female,HR,Executive,6722,Yes,8,2,2,2,No
EMP02707,40,Female,IT,Developer,8578,No,14,4,3,3,No
EMP02708,28,Female,HR,Analyst,4876,Yes,20,0,4,3,Yes
EMP02709,46,Female,IT,Manager,13046,No,40,12,1,3,No
EMP02710,25,Female,IT,Developer,10875,Yes,13,0,3,2,No
EMP02711,37,Male,HR,Executive,6948,No,26,1,3,2,No
EMP02712,31,Female,Finance,Analyst,7827,No,17,3,3,3,No
EMP02713,37,Male,HR,Manager,13859,No,5,7,3,4,No
EMP02714,39,Female,Sales,Executive,6263,Yes,10,0,2,2,Yes
EMP02715,45,Female,IT,Developer,9518,Yes,19,2,3,2,No
EMP02716,37,Male,HR,Executive,5612,Yes,11,0,3,2,Yes
EMP02717,26,Female,Finance,Analyst,8441,No,2,0,2,4,No
EMP02718,36,Male,Marketing,Developer,10100,No,18,0,3,4,No
EMP02719,55,Female,Marketing,Manager,11607,Yes,25,15,3,2,No
EMP02720,52,Female,Sales,Manager,10998,No,28,14,3,4,No
EMP02721,40,Male,Sales,Specialist,9650,No,3,5,3,4,No
EMP02722,35,Male,Sales,Executive,4697,No,16,3,4,3,No
EMP02723,47,Male,Marketing,Manager,13840,No,14,6,3,4,No
EMP02724,30,Male,Sales,Analyst,5053,No,50,5,1,3,No
EMP02725,29,Male,Finance,Executive,6824,Yes,3,2,3,2,No
EMP02726,44,Female,IT,Developer,9316,Yes,20,4,2,3,No
EMP02727,41,Male,Marketing,Analyst,5353,No,19,4,3,3,No
EMP02728,34,Male,Sales,Specialist,5392,No,12,2,3,3,Yes
EMP02729,35,Male,Sales,Executive,6764,Yes,6,4,2,4,Yes
EMP02730,26,Female,Sales,Executive,4753,No,19,0,3,3,No
EMP02731,33,Female,IT,Developer,11849,Yes,6,0,3,2,No
EMP02732,39,Female,HR,Analyst,5092,No,19,5,3,3,No
EMP02733,25,Male,Sales,Analyst,6507,Yes,42,0,1,2,Yes
EMP02734,29,Male,IT,Developer,9998,Yes,3,0,3,2,No
EMP02735,29,Male,Finance,Analyst,7687,No,13,2,2,3,No
EMP02736,43,Female,Finance,Manager,11393,No,8,10,3,1,No
EMP02737,32,Female,Finance,Specialist,7703,Yes,10,5,3,2,No
EMP02738,50,Male,Marketing,Manager,14400,No,16,7,3,3,No
EMP02739,56,Male,Finance,Senior Manager,22321,No,40,21,3,3,No
EMP02740,34,Female,Finance,Analyst,5057,Yes,10,1,2,2,Yes
EMP02741,30,Male,IT,Executive,5114,Yes,1,1,3,3,No
EMP02742,24,Male,Marketing,Analyst,7111,No,10,0,1,3,No
EMP02743,29,Female,HR,Analyst,5365,No,10,2,3,3,No
EMP02744,39,Male,HR,Specialist,8285,No,10,0,2,2,No
EMP02745,32,Male,Finance,Developer,8307,No,9,2,2,4,No
EMP02746,39,Male,Finance,Specialist,5313,No,30,3,3,3,No
EMP02747,36,Female,Sales,Analyst,4711,Yes,27,3,3,2,Yes
EMP02748,32,Female,HR,Analyst,8152,No,18,0,3,4,No
EMP02749,35,Male,Sales,Executive,6700,No,5,3,2,4,No
EMP02750,44,Male,Marketing,Manager,10788,Yes,50,7,3,4,No
EMP02751,23,Male,IT,Analyst,5608,No,4,2,3,2,No
EMP02752,38,Female,HR,Specialist,9035,No,2,4,2,3,No
EMP02753,26,Male,HR,Analyst,7943,No,4,4,3,4,No
EMP02754,32,Male,Marketing,Executive,5522,No,24,0,2,4,No
EMP02755,46,Male,IT,Senior Manager,14690,No,5,10,3,4,No
EMP02756,23,Male,HR,Analyst,7902,Yes,16,1,2,3,Yes
EMP02757,37,Male,IT,Specialist,5732,No,8,7,2,4,No
EMP02758,25,Female,IT,Developer,8453,No,26,3,4,3,No
EMP02759,37,Female,Marketing,Analyst,5422,No,16,5,3,3,No
EMP02760,27,Male,Finance,Analyst,6301,No,6,0,3,1,No
EMP02761,33,Male,Finance,Executive,5085,No,5,2,2,3,No
EMP02762,35,Male,Marketing,Specialist,9735,No,10,7,3,4,No
EMP02763,57,Male,Finance,Senior Manager,15503,No,19,14,3,2,No
EMP02764,43,Female,Sales,Developer,11956,No,9,3,2,3,No
EMP02765,22,Male,Marketing,Analyst,4785,No,2,1,3,2,Yes
EMP02766,54,Male,Sales,Manager,10872,No,18,11,3,3,No
EMP02767,52,Male,IT,Manager,16173,No,5,12,2,1,Yes
EMP02768,30,Female,IT,Specialist,6208,Yes,6,2,1,4,Yes
EMP02769,36,Male,IT,Developer,10959,Yes,10,8,3,2,Yes
EMP02770,34,Male,IT,Developer,7788,No,18,4,3,4,No
EMP02771,60,Female,IT,Senior Manager,20858,No,6,16,3,2,No
EMP02772,41,Male,Marketing,Manager,16555,Yes,21,10,4,3,No
EMP02773,26,Male,Marketing,Specialist,6686,No,11,5,4,3,No
EMP02774,46,Male,HR,Senior Manager,15784,No,3,18,3,1,No
EMP02775,39,Female,IT,Senior Manager,21196,No,17,6,2,3,No
EMP02776,45,Female,Finance,Developer,7009,No,23,4,2,4,No
EMP02777,22,Male,Marketing,Analyst,7742,Yes,13,1,3,2,No
EMP02778,41,Female,Finance,Analyst,6059,No,30,1,3,3,No
EMP02779,24,Male,Sales,Executive,4148,Yes,24,0,3,2,Yes
EMP02780,51,Male,Marketing,Senior Manager,22957,No,8,16,2,1,No
EMP02781,32,Female,IT,Executive,4738,No,10,4,3,4,Yes
EMP02782,36,Male,Marketing,Analyst,8612,Yes,4,2,4,2,No
EMP02783,25,Male,IT,Specialist,5562,Yes,16,4,3,2,No
EMP02784,31,Female,Finance,Developer,7623,No,5,7,3,4,No
EMP02785,26,Female,Marketing,Analyst,5042,No,25,0,2,3,Yes
EMP02786,32,Female,IT,Developer,11967,No,11,5,3,3,No
EMP02787,32,Male,IT,Specialist,7589,No,21,4,3,3,No
EMP02788,28,Female,Sales,Executive,6529,No,10,1,3,1,No
EMP02789,30,Male,Marketing,Specialist,7725,Yes,14,1,2,3,No
EMP02790,38,Male,Finance,Analyst,6361,Yes,12,0,4,2,Yes
EMP02791,47,Male,HR,Senior Manager,18163,No,11,15,3,3,No
EMP02792,40,Male,Sales,Analyst,7849,No,5,9,2,3,No
EMP02793,38,Female,Finance,Manager,14914,No,16,9,3,4,No
EMP02794,35,Female,IT,Specialist,5884,No,20,0,3,3,No
EMP02795,55,Male,Marketing,Manager,15083,No,18,14,3,1,No
EMP02796,48,Male,IT,Senior Manager,23500,Yes,4,15,3,4,No
EMP02797,50,Male,IT,Senior Manager,21844,No,14,17,3,4,No
EMP02798,35,Male,Finance,Executive,6837,Yes,25,2,3,3,Yes
EMP02799,46,Male,Marketing,Specialist,8019,No,23,8,3,2,No
EMP02800,26,Male,IT,Analyst,6311,Yes,12,0,4,3,No
EMP02801,33,Female,IT,Manager,15479,No,14,8,2,2,No
EMP02802,28,Female,IT,Developer,6931,No,7,2,3,4,No
EMP02803,25,Male,HR,Analyst,8492,Yes,39,1,3,2,No
EMP02804,35,Male,HR,Executive,4379,Yes,18,0,3,4,Yes
EMP02805,43,Male,HR,Specialist,5347,No,27,6,3,4,No
EMP02806,31,Male,Sales,Executive,4025,Yes,30,0,3,2,Yes
EMP02807,36,Female,HR,Analyst,7425,No,6,5,3,3,No
EMP02808,24,Male,Sales,Executive,5267,Yes,19,0,3,3,Yes
EMP02809,52,Female,Finance,Manager,10273,Yes,7,8,3,2,No
EMP02810,23,Female,IT,Developer,10697,No,9,2,2,3,No
EMP02811,29,Male,IT,Developer,6737,No,31,0,2,4,Yes
EMP02812,28,Male,Sales,Analyst,6454,No,6,3,3,3,No
EMP02813,45,Female,IT,Developer,10784,Yes,11,6,1,3,No
EMP02814,45,Female,HR,Specialist,7252,No,17,8,4,4,No
EMP02815,31,Female,Finance,Manager,16207,No,4,4,4,2,No
EMP02816,36,Female,Sales,Executive,7769,No,14,9,3,3,No
EMP02817,35,Male,Sales,Executive,5993,No,20,8,3,3,No
EMP02818,22,Female,Finance,Analyst,5230,Yes,19,1,2,3,No
EMP02819,35,Female,IT,Developer,10202,Yes,1,3,3,3,Yes
EMP02820,36,Male,Finance,Specialist,7788,Yes,6,4,3,1,No
EMP02821,31,Female,Finance,Analyst,8233,No,8,2,3,4,No
EMP02822,38,Male,Finance,Developer,5639,No,2,3,3,3,No
EMP02823,33,Male,Finance,Analyst,7908,No,32,2,1,4,Yes
EMP02824,27,Female,Marketing,Analyst,6694,No,19,0,3,3,No
EMP02825,24,Male,Finance,Analyst,6293,No,4,1,3,3,No
EMP02826,42,Male,IT,Analyst,7976,Yes,26,7,3,3,No
EMP02827,24,Female,Marketing,Analyst,6287,Yes,12,0,3,2,No
EMP02828,35,Female,HR,Analyst,6741,No,15,1,3,2,No
EMP02829,28,Male,HR,Specialist,9677,No,4,5,1,3,No
EMP02830,35,Male,IT,Developer,7984,No,6,3,3,2,No
EMP02831,29,Male,Finance,Specialist,7991,No,12,1,1,4,No
EMP02832,35,Male,IT,Developer,7324,No,7,4,2,4,No
EMP02833,40,Female,HR,Specialist,9202,No,6,5,4,3,No
EMP02834,40,Female,IT,Executive,5393,Yes,17,2,3,4,Yes
EMP02835,33,Male,IT,Developer,5764,Yes,9,2,3,4,No
EMP02836,30,Male,Marketing,Executive,4196,No,26,4,4,3,No
EMP02837,37,Male,Marketing,Analyst,6936,No,10,5,2,3,No
EMP02838,42,Female,Finance,Developer,10890,Yes,40,2,3,3,Yes
EMP02839,30,Male,Sales,Analyst,7414,No,27,0,2,3,No
EMP02840,40,Male,Sales,Analyst,8579,No,18,7,3,3,No
EMP02841,40,Male,Marketing,Executive,4672,Yes,4,6,4,2,Yes
EMP02842,43,Male,IT,Developer,9978,Yes,3,4,3,4,No
EMP02843,54,Male,Finance,Manager,17263,No,8,17,3,3,No
EMP02844,24,Male,HR,Analyst,6198,No,11,0,3,3,No
EMP02845,38,Female,IT,Developer,10051,Yes,9,4,3,2,No
EMP02846,38,Male,IT,Developer,8547,No,2,0,2,3,No
EMP02847,27,Male,HR,Analyst,6422,No,6,1,2,3,No
EMP02848,36,Female,Sales,Executive,6495,No,20,1,3,4,No
EMP02849,25,Male,HR,Analyst,5750,Yes,11,4,3,3,No
EMP02850,37,Male,Finance,Executive,4400,Yes,9,2,3,4,No
EMP02851,36,Male,IT,Developer,7644,No,4,2,3,3,No
EMP02852,27,Female,IT,Developer,8039,No,37,0,3,4,No
EMP02853,39,Female,IT,Developer,11826,Yes,9,5,2,2,Yes
EMP02854,35,Female,IT,Developer,7107,No,15,4,1,3,No
EMP02855,39,Female,IT,Developer,8457,Yes,21,1,3,3,Yes
EMP02856,45,Female,IT,Developer,10497,No,21,9,4,2,No
EMP02857,40,Female,Finance,Manager,16089,No,6,10,3,4,No
EMP02858,37,Female,IT,Developer,9519,No,11,1,2,3,No
EMP02859,56,Male,Sales,Senior Manager,23500,Yes,31,22,2,3,No
EMP02860,27,Male,HR,Analyst,6676,Yes,13,0,4,2,Yes
EMP02861,44,Female,Finance,Specialist,8760,No,14,9,3,3,No
EMP02862,28,Male,Finance,Analyst,7101,No,6,0,3,3,No
EMP02863,37,Male,Sales,Executive,5826,Yes,5,2,3,4,No
EMP02864,42,Male,IT,Developer,11763,No,16,7,3,4,No
EMP02865,42,Female,IT,Manager,10177,No,9,7,4,2,No
EMP02866,44,Female,Sales,Manager,11088,No,19,13,4,3,No
EMP02867,27,Male,Finance,Analyst,8025,No,37,0,4,3,No
EMP02868,24,Male,Sales,Executive,5502,No,34,3,4,4,Yes
EMP02869,39,Male,Sales,Executive,5724,No,9,3,3,2,No
EMP02870,42,Female,Finance,Analyst,7442,No,8,6,3,1,No
EMP02871,41,Female,IT,Developer,8472,No,18,4,2,3,No
EMP02872,27,Female,Sales,Executive,4564,No,26,3,3,3,No
EMP02873,37,Female,HR,Analyst,7222,Yes,5,1,4,2,Yes
EMP02874,35,Male,Sales,Analyst,5900,No,7,0,3,3,No
EMP02875,25,Male,Finance,Analyst,4683,Yes,13,0,3,3,No
EMP02876,25,Female,Finance,Analyst,4972,Yes,36,0,4,2,Yes
EMP02877,59,Male,Finance,Senior Manager,15294,No,14,19,2,3,No
EMP02878,25,Male,Marketing,Analyst,6695,No,7,3,2,2,No
EMP02879,44,Female,IT,Developer,10278,Yes,23,6,3,3,No
EMP02880,32,Male,IT,Developer,11308,Yes,11,6,4,2,No
EMP02881,50,Female,Sales,Manager,15249,No,8,11,4,3,No
EMP02882,32,Male,Finance,Analyst,7774,No,50,2,4,1,No
EMP02883,40,Female,Sales,Manager,17187,No,6,10,3,4,No
EMP02884,25,Female,Sales,Specialist,6260,Yes,8,0,1,2,Yes
EMP02885,35,Male,IT,Developer,10199,Yes,18,6,1,3,No
EMP02886,40,Male,HR,Analyst,5361,Yes,7,0,3,3,Yes
EMP02887,24,Male,Sales,Analyst,4995,No,14,1,1,4,No
EMP02888,42,Female,IT,Developer,6633,Yes,11,2,3,4,No
EMP02889,34,Female,Sales,Analyst,6417,No,33,3,2,4,No
EMP02890,36,Male,Marketing,Executive,7427,No,16,5,3,2,No
EMP02891,33,Female,HR,Analyst,8705,No,23,7,3,3,No
EMP02892,29,Female,Finance,Analyst,5665,No,10,0,3,3,Yes
EMP02893,35,Male,Sales,Manager,11018,No,10,6,4,3,No
EMP02894,32,Female,Sales,Manager,13464,No,15,5,3,3,No
EMP02895,41,Male,Finance,Senior Manager,20821,No,14,12,3,3,No
EMP02896,36,Male,Finance,Specialist,8913,No,13,2,3,2,No
EMP02897,35,Female,IT,Developer,12192,No,23,3,4,1,No
EMP02898,37,Female,Finance,Analyst,5749,Yes,7,2,3,4,No
EMP02899,34,Male,Sales,Executive,4832,No,4,0,2,4,No
EMP02900,30,Male,Sales,Executive,7139,No,15,0,3,2,No
EMP02901,36,Female,Marketing,Analyst,8381,No,11,4,3,4,No
EMP02902,36,Male,IT,Developer,8544,No,47,2,3,3,No
EMP02903,31,Female,Sales,Executive,7180,Yes,15,0,3,3,No
EMP02904,22,Female,HR,Analyst,5739,No,27,1,3,2,No
EMP02905,35,Female,Finance,Executive,5046,No,27,1,4,2,No
EMP02906,23,Male,HR,Analyst,6858,No,14,0,2,3,No
EMP02907,46,Male,HR,Specialist,9505,Yes,7,1,3,3,Yes
EMP02908,27,Male,Finance,Executive,4257,No,12,1,3,3,No
EMP02909,25,Male,Sales,Executive,4849,Yes,19,0,3,3,Yes
EMP02910,42,Female,Finance,Analyst,6853,No,19,3,2,2,No
EMP02911,38,Male,Finance,Analyst,7976,No,21,0,4,4,No
EMP02912,54,Female,Sales,Senior Manager,21415,Yes,11,11,3,2,Yes
EMP02913,33,Female,IT,Developer,6555,Yes,45,0,3,1,Yes
EMP02914,29,Male,Marketing,Specialist,5421,No,32,0,3,3,No
EMP02915,24,Male,IT,Developer,7755,Yes,6,2,3,3,No
EMP02916,43,Female,IT,Developer,10294,No,13,11,1,3,No
EMP02917,28,Female,Marketing,Specialist,9571,No,11,5,3,4,No
EMP02918,39,Female,Marketing,Analyst,7626,No,17,3,3,3,No
EMP02919,46,Female,Marketing,Specialist,6178,No,16,1,2,4,No
EMP02920,23,Female,Sales,Executive,6224,No,3,2,2,3,No
EMP02921,24,Male,Finance,Specialist,7435,Yes,16,1,2,3,No
EMP02922,44,Male,IT,Developer,7935,No,12,6,2,3,No
EMP02923,24,Female,IT,Developer,11022,Yes,18,3,4,3,No
EMP02924,22,Female,Sales,Executive,5662,Yes,21,1,2,3,No
EMP02925,27,Female,Sales,Specialist,5678,Yes,35,2,1,2,Yes
EMP02926,37,Female,Finance,Analyst,7482,No,27,0,2,3,No
EMP02927,46,Male,Marketing,Specialist,7464,No,7,5,3,3,No
EMP02928,31,Female,Marketing,Analyst,6987,No,26,1,1,2,Yes
EMP02929,25,Female,IT,Executive,4901,No,28,0,3,3,No
EMP02930,40,Female,Sales,Specialist,7725,Yes,17,4,2,2,No
EMP02931,53,Female,Finance,Senior Manager,16003,No,14,12,2,4,No
EMP02932,36,Female,IT,Developer,6275,No,6,4,4,2,No
EMP02933,26,Female,Marketing,Analyst,7892,No,14,3,1,3,No
EMP02934,54,Male,IT,Manager,11671,No,50,18,3,3,No
EMP02935,35,Female,HR,Analyst,5289,Yes,2,1,3,4,No
EMP02936,31,Male,IT,Developer,10955,No,8,2,3,4,No
EMP02937,39,Male,Finance,Analyst,4694,No,50,4,3,1,No
EMP02938,28,Female,Finance,Analyst,5057,No,4,1,3,3,No
EMP02939,33,Female,HR,Manager,12252,No,7,7,1,3,No
EMP02940,26,Female,Sales,Executive,7193,Yes,10,3,2,2,No
EMP02941,30,Female,IT,Analyst,7244,Yes,9,1,2,1,No
EMP02942,42,Male,Finance,Specialist,9147,No,29,8,3,3,No
EMP02943,23,Male,Sales,Executive,6909,Yes,39,2,2,2,No
EMP02944,47,Male,Finance,Senior Manager,18080,No,8,11,3,3,No
EMP02945,28,Female,HR,Developer,11467,Yes,19,0,3,2,No
EMP02946,40,Male,Sales,Manager,14583,Yes,25,5,3,2,No
EMP02947,37,Male,Marketing,Executive,7514,No,6,3,3,3,No
EMP02948,23,Female,Sales,Executive,5710,Yes,12,2,4,2,Yes
EMP02949,23,Male,Finance,Analyst,8321,No,19,2,3,4,No
EMP02950,28,Male,IT,Specialist,8609,Yes,10,0,4,2,Yes
EMP02951,25,Male,Marketing,Analyst,6818,No,1,2,3,1,Yes
EMP02952,39,Female,HR,Analyst,7059,Yes,5,1,3,3,No
EMP02953,25,Female,Marketing,Executive,6134,No,17,0,3,4,No
EMP02954,37,Male,Marketing,Executive,4693,No,17,4,4,4,No
EMP02955,32,Female,HR,Executive,7906,Yes,33,7,3,2,No
EMP02956,36,Male,HR,Developer,7889,No,28,2,3,4,No
EMP02957,29,Female,IT,Analyst,5818,Yes,25,0,3,3,No
EMP02958,41,Male,Marketing,Senior Manager,16189,Yes,23,10,3,3,No
EMP02959,39,Female,IT,Developer,10987,No,10,6,3,4,No
EMP02960,42,Female,Marketing,Analyst,8447,No,21,8,3,3,No
EMP02961,25,Female,Sales,Executive,4688,No,16,4,4,4,No
EMP02962,27,Female,Sales,Analyst,5387,No,8,6,1,3,No
EMP02963,27,Male,Marketing,Specialist,8893,Yes,13,0,2,2,Yes
EMP02964,32,Male,Finance,Analyst,6259,No,9,0,2,3,No
EMP02965,26,Male,IT,Developer,6340,No,9,0,3,3,No
EMP02966,44,Male,IT,Manager,15176,No,7,9,3,3,No
EMP02967,31,Male,Marketing,Specialist,7041,No,16,10,3,3,No
EMP02968,40,Female,Marketing,Executive,5326,No,7,5,4,1,No
EMP02969,36,Male,IT,Developer,11484,No,18,5,3,2,No
EMP02970,30,Male,HR,Analyst,7875,No,1,7,3,4,No
EMP02971,36,Male,Finance,Executive,6039,Yes,17,2,2,2,Yes
EMP02972,42,Female,IT,Analyst,5060,No,38,2,2,3,Yes
EMP02973,35,Male,Marketing,Executive,6751,No,17,0,2,2,No
EMP02974,38,Female,IT,Analyst,4623,No,5,0,4,4,No
EMP02975,25,Female,HR,Specialist,8550,Yes,9,1,3,2,No
EMP02976,29,Female,IT,Developer,8795,No,14,3,2,3,No
EMP02977,27,Male,Sales,Executive,4142,Yes,18,0,3,3,No
EMP02978,28,Female,Sales,Analyst,7865,Yes,24,2,3,3,No
EMP02979,31,Female,HR,Executive,4676,No,26,4,3,3,No
EMP02980,50,Male,IT,Senior Manager,22121,No,1,17,3,3,No
EMP02981,24,Female,Marketing,Analyst,6340,No,24,0,3,3,Yes
EMP02982,39,Male,HR,Executive,6150,No,21,0,3,4,No
EMP02983,41,Male,Marketing,Analyst,7449,No,11,7,1,3,No
EMP02984,30,Female,HR,Analyst,7823,No,37,2,3,4,No
EMP02985,37,Female,IT,Developer,7477,Yes,4,9,3,3,No
EMP02986,55,Male,Sales,Senior Manager,19983,No,3,16,3,3,No
EMP02987,23,Male,Marketing,Executive,4141,No,18,2,3,3,No
EMP02988,40,Male,IT,Developer,5851,No,7,2,3,2,No
EMP02989,25,Male,Sales,Executive,5481,No,12,0,2,3,No
EMP02990,22,Male,Marketing,Executive,4024,No,44,0,4,4,No
EMP02991,33,Female,Sales,Executive,6881,Yes,5,6,2,3,No
EMP02992,27,Male,Finance,Specialist,7609,No,30,0,3,3,No
EMP02993,35,Female,Sales,Analyst,7785,No,26,0,3,2,No
EMP02994,44,Female,IT,Developer,10079,No,7,5,3,3,No
EMP02995,38,Female,Finance,Analyst,6711,No,9,4,2,3,No
EMP02996,24,Female,Finance,Analyst,5136,No,7,0,3,3,No
EMP02997,32,Male,Sales,Executive,4756,Yes,6,1,3,2,No
EMP02998,39,Female,IT,Developer,9480,Yes,19,7,2,2,No
EMP02999,34,Female,Sales,Executive,7396,Yes,39,5,1,2,Yes
EMP03000,31,Male,Marketing,Executive,5166,No,9,0,3,4,No
EMP03001,30,Female,IT,Developer,10321,Yes,14,3,3,3,No
EMP03002,38,Male,IT,Developer,7701,No,26,3,1,2,No
EMP03003,51,Male,HR,Senior Manager,17907,No,15,18,3,3,No
EMP03004,37,Female,Sales,Specialist,7554,Yes,3,3,4,2,No
EMP03005,40,Female,IT,Developer,10901,Yes,11,2,3,3,Yes
EMP03006,40,Male,Finance,Analyst,8651,No,4,3,3,2,No
EMP03007,40,Male,IT,Developer,6038,No,12,4,3,4,No
EMP03008,34,Male,Finance,Analyst,7190,Yes,21,7,3,4,No
EMP03009,34,Male,Finance,Analyst,6968,Yes,14,0,3,2,No
EMP03010,25,Male,Sales,Executive,6649,No,49,0,3,3,No
EMP03011,36,Female,HR,Specialist,5960,Yes,39,9,3,4,Yes
EMP03012,28,Male,Sales,Analyst,7697,No,8,2,3,2,No
EMP03013,55,Male,HR,Manager,10933,No,6,12,3,3,No
EMP03014,32,Male,Marketing,Specialist,7185,No,14,0,1,3,No
EMP03015,36,Female,Finance,Manager,10717,No,32,8,3,4,No
EMP03016,50,Male,Marketing,Senior Manager,18327,No,12,12,1,4,No
EMP03017,26,Male,Marketing,Analyst,5207,No,13,0,4,3,No
EMP03018,45,Female,IT,Manager,15362,Yes,17,7,3,2,No
EMP03019,31,Female,Finance,Analyst,8654,No,9,6,3,4,No
EMP03020,25,Female,IT,Analyst,7503,No,13,3,3,3,No
EMP03021,49,Female,Sales,Senior Manager,17299,Yes,5,13,3,3,No
EMP03022,30,Female,HR,Analyst,8421,No,17,4,1,2,No
EMP03023,31,Female,IT,Developer,6689,Yes,41,2,1,4,No
EMP03024,46,Female,IT,Senior Manager,18695,Yes,5,9,2,3,No
EMP03025,37,Male,HR,Specialist,9283,No,6,5,3,3,No
EMP03026,44,Female,IT,Developer,6205,No,7,5,3,4,No
EMP03027,48,Male,HR,Manager,13809,No,14,14,3,3,No
EMP03028,25,Female,Finance,Analyst,5981,No,12,0,3,2,No
EMP03029,44,Male,HR,Specialist,8843,No,12,8,4,4,No
EMP03030,43,Female,HR,Specialist,9537,No,13,5,3,4,No
EMP03031,35,Female,HR,Analyst,5411,Yes,18,1,3,3,No
EMP03032,40,Male,IT,Developer,7313,Yes,13,8,3,2,No
EMP03033,40,Female,HR,Analyst,6252,No,8,3,3,3,No
EMP03034,33,Male,IT,Developer,5666,No,7,1,3,3,Yes
EMP03035,34,Female,Finance,Analyst,5640,Yes,24,2,3,3,Yes
EMP03036,33,Female,IT,Developer,10491,No,9,1,2,3,No
EMP03037,54,Female,IT,Manager,12947,No,27,15,3,3,No
EMP03038,29,Male,Sales,Executive,7193,No,5,2,2,3,No
EMP03039,33,Male,Sales,Executive,6356,No,10,0,1,3,No
EMP03040,43,Female,IT,Developer,10862,Yes,37,0,3,3,No
EMP03041,30,Female,Marketing,Analyst,8221,No,4,4,3,2,No
EMP03042,35,Male,IT,Specialist,9695,No,25,8,3,4,No
EMP03043,29,Male,IT,Developer,5920,No,4,0,3,3,No
EMP03044,24,Female,Finance,Analyst,5530,Yes,5,3,2,2,Yes
EMP03045,34,Female,Sales,Analyst,8687,Yes,18,3,3,2,Yes
EMP03046,46,Female,IT,Specialist,8839,No,6,9,3,4,No
EMP03047,24,Male,Marketing,Analyst,7184,Yes,16,0,3,3,No
EMP03048,34,Female,IT,Specialist,7181,Yes,23,4,2,4,Yes
EMP03049,41,Female,IT,Developer,11698,Yes,11,7,2,3,No
EMP03050,36,Male,Sales,Executive,4748,Yes,16,3,2,3,Yes
EMP03051,27,Male,HR,Specialist,5364,Yes,13,0,3,4,No
EMP03052,30,Female,HR,Specialist,9244,No,14,5,2,3,Yes
EMP03053,24,Male,IT,Developer,6944,No,13,0,3,3,No
EMP03054,29,Male,IT,Developer,9913,Yes,6,7,2,2,No
EMP03055,30,Female,IT,Developer,9418,No,18,2,3,3,No
EMP03056,23,Male,Marketing,Executive,5838,Yes,28,1,3,3,Yes
EMP03057,26,Male,Marketing,Executive,7282,No,32,3,3,4,No
EMP03058,23,Male,HR,Analyst,5761,No,20,2,3,3,No
EMP03059,30,Male,HR,Executive,5803,No,14,3,2,4,No
EMP03060,36,Female,Finance,Analyst,5817,No,19,0,3,4,No
EMP03061,33,Female,IT,Developer,10154,No,23,3,3,4,No
EMP03062,45,Female,Finance,Manager,11351,No,32,10,2,3,No
EMP03063,31,Male,Finance,Analyst,7279,No,10,3,3,4,No
EMP03064,25,Male,Finance,Specialist,6530,Yes,6,0,3,3,Yes
EMP03065,30,Female,Marketing,Executive,6508,No,10,2,3,4,No
EMP03066,45,Female,IT,Developer,10355,Yes,9,8,3,4,No
EMP03067,41,Female,HR,Analyst,8504,No,9,5,2,3,No
EMP03068,53,Female,Finance,Manager,11792,No,1,15,3,3,No
EMP03069,34,Male,IT,Developer,7387,No,16,3,2,4,No
EMP03070,27,Male,IT,Developer,7932,No,22,2,2,3,No
EMP03071,27,Male,IT,Specialist,8434,No,29,2,3,4,No
EMP03072,39,Male,IT,Senior Manager,15963,No,4,7,3,2,No
EMP03073,34,Male,HR,Executive,5857,No,23,0,3,2,No
EMP03074,28,Male,IT,Developer,8145,Yes,18,3,3,3,No
EMP03075,26,Male,Marketing,Executive,7429,No,8,0,4,3,No
EMP03076,23,Female,Finance,Analyst,6894,No,13,2,2,3,No
EMP03077,40,Male,Finance,Developer,10354,No,16,3,3,2,No
EMP03078,34,Female,IT,Developer,10006,No,34,3,3,4,No
